id,marca,modelo,año,moderno,cilindrada,estilo,combustible,transmisión,estado,kilometraje,puertas,pago impuesto,negociable,recibe vehículo,fecha ingreso,veces visto,comentarios,tiene imagen,precio,precio_sugerido,precio_sugerido_generico,difrencia generica
4163607,Chevrolet,TRAX,2013,Moderno,"1,800 cc",Todo Terreno 4x2,Gasolina,Manual,Excelente,50K-100K,4,SI,NO,NO,12 de Agosto del 2020,70,SUV,Si,7387500,0,8978363,0.17718853648488037
9115913,Nissan,VERSA,2016,Moderno,"1,600 cc",Sedán,Gasolina,Automática/Dual,Excelente,20K-50K,4,SI,NO,NO,12 de Agosto del 2020,58,AUTOSTAR USADOS - GARANTÍA Y RESPALDO - CONSULTENOS,Si,7387500,0,7706353,0.04137534317465084
5780908,Volkswagen,CROSSFOX,2016,Moderno,"1,599 cc",Sedán,Gasolina,Manual,Excelente,50K-100K,4,SI,NO,NO,14 de Agosto del 2020,48,SEDAN,Si,7387500,0,6369107,-0.15989572792543758
2380185,Hyundai,GRAND I10 LIMITED,2018,Moderno,"1,000 cc",Hatchback,Gasolina,Automática/Dual,Excelente,20K-50K,4,SI,SI,NO,21 de Marzo del 2020,2297,ESTADO IMPECABLE COMPRADO EN AGENCIA GARANTIA POR ESCRITO,Si,7400000,0,6653239,-0.11224021863636643
3962645,Toyota,YARIS,2015,Moderno,"1,500 cc",Sedán,Gasolina,Manual,Excelente,100K-200K,4,SI,SI,NO,07 de Junio del 2020,868,"Impecable , como nuevo y se recibe carro",Si,7400000,0,6506921,-0.1372506289841232
49439627,Nissan,SENTRA,2016,Moderno,"1,800 cc",Sedán,Gasolina,Manual,Excelente,50K-100K,4,SI,SI,NO,08 de Junio del 2020,566,unicos dueños  excelente estado,Si,7400000,0,6518277,-0.13526933574624092
75122627,BMW,120I,2012,Moderno,"2,000 cc",Hatchback,Gasolina,Manual,Excelente,50K-100K,4,SI,SI,NO,09 de Junio del 2020,1282,PAQUETE M,Si,7400000,0,10199383,0.2744659162225793
25507580,Jeep,COMPASS,2013,Moderno,"2,400 cc",Todo Terreno 4x4,Gasolina,Manual,Excelente,50K-100K,4,SI,SI,NO,12 de Junio del 2020,1854,GANGA Versión Top cuero full extras PRECIOSO récord de agencia...,Si,7400000,0,16100885,0.5403979346476917
3681134,BMW,320I,2011,Moderno,"2,000 cc",Sedán,Gasolina,Manual,Excelente,100K-200K,4,SI,NO,NO,19 de Junio del 2020,1593,MAS VEHICULOS EN NUESTRA PAGINA AUTOSFOX.COM,Si,7400000,0,10268798,0.27937038005811393
54909406,Volvo,XC90,2008,Regular,"3,200 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,NO,22 de Junio del 2020,762,Excelente condiciones Urge Vender,Si,7400000,0,5450000,-0.3577981651376147
60745421,Mitsubishi,LANCER,2014,Moderno,"2,000 cc",Sedán,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,SI,NO,26 de Junio del 2020,935,Ubicación: Zona de los Santos.,Si,7400000,0,6552229,-0.12938665605246702
9012025,Hyundai,VELOSTER GLS,2015,Moderno,"1,600 cc",Hatchback,Gasolina,Manual,Excelente,50K-100K,3,SI,NO,SI,09 de Julio del 2020,1357,Impecable y hermoso FB: Z MOTORS. Contáctenos x WhatsApp.,Si,7400000,0,6133540,-0.20648108596340775
30563904,Mini,COOPER S,2011,Moderno,"1,600 cc",Hatchback,Gasolina,Automática/Dual,Excelente,50K-100K,3,SI,SI,NO,15 de Julio del 2020,1665,IMPECABLE SUPER BIEN CUIDADO HOJA RTV NÍTIDA CAPA CERÁMICA,Si,7400000,0,8642863,0.14380223312575938
7133233,Hyundai,TUCSON GLS,2012,Moderno,"2,000 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,NO,SI,30 de Julio del 2020,851,Impecable FB: Z MOTORS. Contáctenos x WhatsApp.,Si,7400000,0,9476014,0.21908093424091607
77554194,Kia,RIO,2017,Moderno,"1,400 cc",Sedán,Gasolina,Manual,Excelente,20K-50K,4,SI,SI,NO,01 de Julio del 2020,351,Termine estrenar-quinto aro lujo-nunca chocado ni reparado-bajisimo kilometraje-economico-Perfecto,Si,7400000,0,7766246,0.047158691599519256
43383271,Honda,CRV EXL,2007,Regular,"2,400 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,100K-200K,5,SI,SI,NO,02 de Julio del 2020,618,Perfecto estado y mantenimiento,Si,7400000,0,5913949,-0.2512789677421973
28347215,Toyota,RAV4,2011,Moderno,"2,400 cc",Todo Terreno 4x4,Gasolina,Manual,Excelente,100K-200K,5,SI,SI,SI,03 de Julio del 2020,723,Excelente estado-Llantas nuevas-Recibo y financio,Si,7400000,0,10774115,0.3131686454061424
4940729,Toyota,RAV4 LIMITED,2008,Regular,"2,400 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,100K-200K,5,SI,SI,SI,06 de Julio del 2020,658,"EXCELENTE ESTADO, RECIBIMOS Y FINANCIAMOS, CONSULTE Y CON MUCHO GUSTO LE ATENDEMOS.",Si,7400000,0,5159558,-0.43423138183542076
89461924,Kia,SORENTO,2012,Moderno,"2,400 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,100K-200K,5,SI,SI,SI,08 de Julio del 2020,598,Esta impecable  lo tengo en Grecia,Si,7400000,0,7592024,0.025292859980421557
66854841,Hyundai,ACCENT,2014,Moderno,"1,600 cc",Sedán,Diesel,Automática/Dual,Excelente,50K-100K,4,SI,SI,NO,17 de Julio del 2020,261,,Si,7400000,0,7400000,0.0
13276992,Hyundai,SANTA FE,2008,Regular,"2,500 cc",Todo Terreno 4x4,Diesel,Manual,Excelente,100K-200K,5,SI,NO,NO,17 de Julio del 2020,280,Cambio de faja de distribución aceite y filtro. Papeles al día. Ubicado en Liberia,Si,7400000,0,5693620,-0.2997003663749952
37401997,Kia,SPORTAGE,2013,Moderno,"2,000 cc",Todo Terreno 4x2,Gasolina,Manual,Muy Bueno,50K-100K,5,SI,SI,NO,23 de Julio del 2020,262,Bajo kilometraje muy buen estado No recibo se da con traspaso o se negocia precio,Si,7400000,0,8745928,0.15389195977831055
23940287,Chevrolet,BEAT,2019,Como Nuevo,"1,200 cc",Hatchback,Gasolina,Manual,Excelente,<20K,4,SI,SI,NO,24 de Julio del 2020,180,,Si,7400000,0,7533333,0.017699071579604937
6625542,Honda,CRV,2008,Regular,"2,400 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,SI,29 de Julio del 2020,201,CARRO NACIONAL COMPRADO EN FACO Y EXCELENTE ESTADO,Si,7400000,0,6357812,-0.16392243117600835
8272970,Suzuki,JIMNY,2016,Moderno,"1,300 cc",Todo Terreno 4x4,Gasolina,Manual,Excelente,100K-200K,3,SI,SI,NO,30 de Julio del 2020,310,"EXCELENTE ESTADO,RECIBIMOS Y FINANCIAMOS.",Si,7400000,0,7036628,-0.05164007533153664
35422516,Kia,SPORTAGE,2001,Regular,"2,000 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Muy Bueno,200K-500K,5,SI,NO,NO,31 de Julio del 2020,1005,,Si,2000000,0,3275000,0.3893129770992366
5971110,Nissan,SENTRA B13,2003,Regular,"1,600 cc",Sedán,Gasolina,Manual,Excelente,100K-200K,4,SI,NO,NO,01 de Agosto del 2020,1222,"VERSION NACIONAL,UN SOLO DUEÑO,NUNCA TAXI,MUY CUIDADO,FINANCIO",Si,2000000,0,3376587,0.40768592664723285
99217754,Hyundai,ELANTRA,1999,Viejo,"2,000 cc",Sedán,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,NO,28 de Julio del 2020,283,Excelente estado - Llantas prácticamente nuevas - Pasa guardado - Vehículo de cochera. NEGOCIABLE,Si,2000000,0,1368125,-0.46185472818638645
79048334,Mitsubishi,MONTERO,1989,Viejo,"3,000 cc",Todo Terreno 4x4,Gasolina,Manual,Excelente,100K-200K,5,SI,NO,NO,29 de Julio del 2020,521,,Si,2000000,0,3127083,0.36042631423598287
34257823,Chevrolet,TRACKER STD,2002,Regular,"2,000 cc",Todo Terreno 4x2,Gasolina,Manual,Regular,200K-500K,5,SI,SI,SI,30 de Julio del 2020,644,Debe tres Marchamos,Si,2000000,0,2750000,0.2727272727272727
24873411,Mitsubishi,OUTLANDER,2004,Regular,"2,400 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Muy Bueno,<20K,5,SI,NO,NO,30 de Julio del 2020,1817,Oulander barato,Si,2000000,0,4230000,0.5271867612293144
61348901,Honda,CIVIC,1995,Viejo,"1,600 cc",Sedán,Gasolina,Manual,Excelente,100K-200K,4,SI,SI,NO,31 de Julio del 2020,210,,Si,2000000,0,2005000,0.0024937655860349127
25734996,Honda,CIVIC,1997,Viejo,"1,600 cc",Sedán,Gasolina,Manual,Excelente,200K-500K,4,SI,SI,NO,31 de Julio del 2020,231,Perfecto estado,Si,2000000,0,2246093,0.10956492006341678
83961586,Honda,ACCORD,2000,Viejo,"2,300 cc",Sedán,Gasolina,Manual,Muy Bueno,200K-500K,5,SI,NO,NO,31 de Julio del 2020,332,,Si,2000000,0,2246093,0.10956492006341678
56959287,Hyundai,ELANTRA GT,2002,Regular,"2,000 cc",Sedán,Gasolina,Automática/Dual,Muy Bueno,100K-200K,4,SI,SI,NO,02 de Agosto del 2020,439,,Si,2000000,0,2862610,0.3013368918574308
48799946,Hyundai,ELANTRA,2004,Regular,"2,000 cc",Sedán,Gasolina,Automática/Dual,Excelente,200K-500K,4,SI,SI,NO,03 de Agosto del 2020,108,,No,2000000,0,2682909,0.25454050062823597
56713296,Nissan,SENTRA  B14,1995,Viejo,"1,600 cc",Sedán,Gasolina,Manual,Muy Bueno,100K-200K,5,SI,SI,NO,03 de Agosto del 2020,179,Super lindo todo al día rtv 2021 firma de una aros 15x8 llantas nuevas radio USB Bluetooth camara re,Si,2000000,0,1830975,-0.09231420418083261
11231081,Kia,CARENS LS,2001,Regular,"1,800 cc",Station Wagon,Gasolina,Automática/Dual,Bueno,100K-200K,5,SI,SI,NO,03 de Agosto del 2020,281,Muy buen estado y muy confortable,Si,2000000,0,3475000,0.4244604316546763
66783280,Fiat,SIENA FIRE,2005,Regular,"1,300 cc",Sedán,Gasolina,Manual,Excelente,200K-500K,4,SI,SI,NO,03 de Agosto del 2020,144,Económico,Si,2000000,0,1766666,-0.13207589889656562
5317944,Toyota,RAV4,2009,Regular,"2,400 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,SI,31 de Julio del 2020,485,"Negociemos recibo, financio y garantía visítenos en Facebook e Instagram Autos Hermanos Rojas",Si,7400000,0,6572802,-0.12585165352615216
83973440,Kia,SORENTO,2011,Moderno,"2,500 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,100K-200K,5,SI,SI,NO,06 de Agosto del 2020,482,Excelente estado unico dueño,Si,7400000,0,7592024,0.025292859980421557
23583402,Toyota,YARIS S,2016,Moderno,"1,500 cc",Hatchback,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,SI,NO,06 de Agosto del 2020,765,excelete estado  aros de lujo version S Full Extras poco uso,Si,7400000,0,6729868,-0.09957580148674536
47193470,Kia,SPORTAGE,2013,Moderno,"2,000 cc",Todo Terreno 4x2,Gasolina,Manual,Excelente,50K-100K,5,SI,SI,NO,04 de Agosto del 2020,138,Excelente estado como nuevo,Si,7400000,0,8745928,0.15389195977831055
67596802,Hyundai,TUCSON,2013,Moderno,"2,000 cc",Todo Terreno 4x2,Gasolina,Manual,Excelente,100K-200K,5,SI,SI,NO,04 de Agosto del 2020,168,llame y haga una oferta ! NO INCLUYE LOS RACKS,Si,7400000,0,8529833,0.13245663777942662
16480500,BMW,328I,2007,Regular,"3,000 cc",Sedán,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,NO,04 de Agosto del 2020,204,Excelente estado Recibo Menor Valor,Si,7400000,0,6302300,-0.17417450771940401
5979454,Kia,SPORTAGE,2011,Moderno,"2,000 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Muy Bueno,50K-100K,4,SI,SI,SI,07 de Agosto del 2020,140,"EXCELENTE ESTADO,RECIBIMOS Y FINANCIAMOS.",Si,7400000,0,8745928,0.15389195977831055
99961133,Hyundai,GRAND I10 LIMITED,2018,Moderno,"1,250 cc",Hatchback,Gasolina,Automática/Dual,Excelente,20K-50K,4,SI,SI,NO,10 de Agosto del 2020,60,Unico dueno de agencia mantenimentos poco km RTV al dia,Si,7400000,0,6653239,-0.11224021863636643
68129563,Honda,CIVIC,2012,Moderno,"1,800 cc",Sedán,Gasolina,Manual,Excelente,50K-100K,2,SI,NO,NO,12 de Agosto del 2020,30,Excelente estado y mantenimiento-muy bien cuidado.,No,7400000,0,8935798,0.17187026832970037
8257253,Suzuki,APV,2016,Moderno,"1,600 cc",Pánel,Gasolina,Manual,Excelente,50K-100K,2,SI,SI,SI,13 de Agosto del 2020,66,"Veinsa Usados, recibimos, financiamos, contactenos. APROVECHE ESTA UNIDAD EN PROMOCION",Si,7400000,0,7400000,0.0
71364142,Hyundai,I10,2018,Moderno,"1,200 cc",Sedán,Gasolina,Manual,Excelente,20K-50K,4,SI,NO,NO,14 de Agosto del 2020,29,Ganga - como nuevo - un solo dueño - Full Extras - Súper Económico - Intacto,Si,7400000,0,7295407,-0.014336828637524952
12366585,Toyota,YARIS,2016,Moderno,"1,500 cc",Sedán,Gasolina,Manual,Excelente,20K-50K,4,SI,SI,NO,05 de Agosto del 2020,151,,Si,7425000,0,9117602,0.18564113678135982
3364920,Mercedes,Benz E280 ELEGANCE,2009,Regular,"3,000 cc",Sedán,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,SI,SI,17 de Junio del 2020,2059,PARA VER EL VEHICULO CON CITA PREVIA...,Si,7428830,0,7864353,0.05537938085942989
2246293,Hyundai,ACCENT,2016,Moderno,"1,600 cc",Sedán,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,SI,NO,22 de Junio del 2020,468,FINANCIAMIENTO DISPONIBLE,Si,7439161,0,6360379,-0.16960970407581058
6427909,Alfa,Romeo MITO  TURBO,2011,Moderno,"1,400 cc",Hatchback,Gasolina,Manual,Excelente,<20K,2,SI,SI,NO,21 de Abril del 2020,2668,OFERTA DE LA SEMANA ..... PRECIO MAS TRASPASO,Si,7443300,0,7443300,0.0
1816306,Hyundai,SANTA FE,2009,Regular,"2,700 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,SI,SI,13 de Julio del 2019,4156,"SUPER LINDO,FULL EXTRAS,VERCION AMERICANA,CD,RTV,AROS DE LUJO,PAQUETE ELECTRICO,,,,",Si,7450000,0,5854090,-0.2726145310372748
84365458,Hyundai,ELANTRA SE,2015,Moderno,"1,800 cc",Sedán,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,SI,SI,06 de Octubre del 2019,4279,"P/INSCRIBIR,CÁMARA RETROCESO,IMPECABLE PINTURA Y TAPICERÍA RTV AL DÍA,LLANTAS CASI NUEVAS,SIN ÓXIDO",Si,7450000,0,6360379,-0.17131384780686812
69128764,Hyundai,ELANTRA LIMITED,2013,Moderno,"1,800 cc",Sedán,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,SI,NO,11 de Octubre del 2019,3143,"P/INSCRIBIR,FULL FULL,LLANTAS NUEVAS,DISCOS VENTILADOS,BOTON ARRANQUE,ASIETO ELECTRICO,NO ÓXIDO",Si,7450000,0,6360379,-0.17131384780686812
5518100,Toyota,RAV4,2009,Regular,"2,400 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,100K-200K,5,SI,SI,SI,01 de Agosto del 2020,828,EN ADUANA CON RTV Y TODO INCLUIDO SE RECIBE SE FINACIA PRIMER MANTENIMIENTO,Si,7450000,0,6572802,-0.13345875929322076
9985052,Kia,SORENTO,2011,Moderno,"2,400 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,SI,SI,11 de Agosto del 2020,361,"PRECIOSO FULL EXTRAS EXELENTES CONDICIONES CD RTV PAQUETE ELECTRICO,VERCION AMERICANA,ENTREGA INMEDI",Si,7450000,0,8745928,0.14817501356059642
92664793,Toyota,YARIS VVT-I,2017,Moderno,"1,500 cc",Sedán,Gasolina,Manual,Excelente,50K-100K,4,SI,SI,SI,02 de Agosto del 2020,674,De agenc Purdy Motor un dueño full extras llantas nuevas aros de lujo  halógenos sensores cámara etc,Si,7475000,0,7708500,0.03029123694622819
54871492,Kia,SORENTO,2012,Moderno,"3,500 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,100K-200K,5,SI,SI,SI,22 de Mayo del 2020,1274,SIETE PAX CUERO BOTON ENCENDIDO SUNROOF TECHO PANORAMICO CAMARAS SENSORES PROXIMIDAD ASIENTOS ELECTR,Si,7450000,0,8438888,0.11718226382433325
37562689,Hyundai,TUCSON GL,2011,Moderno,"2,000 cc",Todo Terreno 4x4,Gasolina,Manual,Excelente,100K-200K,4,SI,SI,NO,11 de Junio del 2020,706,Buen estado,Si,7450000,0,8775947,0.15108876569104165
27550815,Chevrolet,SONIC,2017,Moderno,"1,600 cc",Sedán,Gasolina,Automática/Dual,Excelente,50K-100K,5,SI,SI,NO,21 de Julio del 2020,239,EXCELENTE ESTADO SE RECIBE CARRO DOS MIL DIEZ EN ADELANTE ESCUCHO OFERTAS,Si,7450000,0,6391923,-0.16553343962372513
71682787,Toyota,YARIS,2017,Moderno,"1,500 cc",Sedán,Gasolina,Manual,Excelente,<20K,4,SI,SI,NO,30 de Julio del 2020,227,MIL KM LLANTAS NUEVAS MANTENIMIENTO DE AGENCIA,Si,7450000,0,7910500,0.05821376651286265
80299272,Kia,SOUL,2016,Moderno,"1,600 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,50K-100K,5,SI,SI,NO,11 de Agosto del 2020,74,Un solo dueño récord de agencia,Si,7450000,0,8745928,0.14817501356059642
88240539,Kia,SPORTAGE,2012,Moderno,"2,400 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,100K-200K,5,SI,SI,SI,13 de Agosto del 2020,32,Esta impecable  lo tengo en Grecia,Si,7450000,0,7592024,0.01870700092623522
62110646,Hyundai,STAREX H1,2010,Regular,"2,500 cc",Microbús/Minivan,Diesel,Manual,Excelente,50K-100K,4,SI,NO,SI,15 de Junio del 2020,1161,EXCELENTE VEHICULO PARA USO FAMILIAR O DE TRABAJO FINANCIAMIENTO DISPONIBLE,Si,7475000,0,7266176,-0.028739188260785316
84670193,BMW,320I,2008,Regular,"2,000 cc",Sedán,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,SI,NO,23 de Junio del 2020,954,Impecable Excelente mantenimiento,Si,7475000,0,6145833,-0.21627125240793232
4558688,Hyundai,ELANTRA GLS,2012,Moderno,"1,800 cc",Sedán,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,SI,25 de Julio del 2020,239,AL DIA-GARANTIA X ESCRITO-RECIBO-FINANCIO-autossantodomingocrABIERT DOMINGO.GUANACASTE SANTA CRUZ,Si,7475000,0,5576625,-0.3404164705354941
23712697,Suzuki,GRAND VITARA,2012,Moderno,"2,400 cc",Todo Terreno 4x4,Gasolina,Manual,Excelente,100K-200K,5,SI,NO,NO,16 de Agosto del 2020,131,Perfectas condiciones RTV Hoja en blanco-Sunroof-Asientos de cuero,Si,7475000,0,7036628,-0.06229858960854546
6944463,Daihatsu,TERIOS,2016,Moderno,"1,500 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,50K-100K,5,SI,NO,NO,14 de Marzo del 2020,5217,Atendemos Whatsapp-Radio Pioneer Bluetooth control volante-Alarma y Cierres-Polarizado de Seguridad,Si,7490000,0,7769017,0.03591406737815093
8793769,Hyundai,TUCSON GLS,2013,Moderno,"2,400 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,50K-100K,5,SI,SI,SI,19 de Mayo del 2020,938,"AROS DE LUJO  CAMARA DE RETROSESO ,IMPECABLE ,RECIBO FINANCIO",Si,7490000,0,9476014,0.2095832699276299
4007113,Nissan,SENTRA SV,2015,Moderno,"1,800 cc",Sedán,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,SI,SI,01 de Junio del 2020,1472,"SE FINANCIA, SE RECIBE, impecable de pintura y tapiceria, full extras,se da garantia de caja y motor",Si,7490000,0,6518277,-0.1490766655053168
6869523,BMW,328I,2009,Regular,"3,000 cc",Sedán,Gasolina,Automática/Dual,Excelente,200K-500K,5,SI,SI,SI,16 de Junio del 2020,1002,"AROS DE LUJO  TAPICERIA ,IMPECABLE SU ,RECIBO FINANCIO SUNROOF",Si,7490000,0,5255714,-0.4251155979948681
24714156,Ford,EDGE SEL,2013,Moderno,"3,500 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,50K-100K,5,SI,SI,NO,14 de Agosto del 2020,428,Escucho ofertas - Vender por viaje - Excelente estado - Llantas nuevas - Bluetooth - Full Extra,Si,7490000,0,10083083,0.2571716408562738
5880049,Chevrolet,SONIC LT,2017,Moderno,"1,600 cc",Sedán,Gasolina,Automática/Dual,Excelente,20K-50K,4,SI,NO,SI,17 de Junio del 2020,1350,Impecable FB: Z MOTORS. Contáctenos x WhatsApp.,Si,7499000,0,7106941,-0.05516564721727674
6957293,Suzuki,GRAND VITARA,2014,Moderno,"2,400 cc",Todo Terreno 4x4,Gasolina,Manual,Excelente,100K-200K,4,SI,NO,SI,15 de Junio del 2019,19828,"Excelente estado contactenos por Whatsapp es mucho mas facil, FB Z Motors",Si,7500000,0,7036628,-0.06585142770088173
28376517,Hyundai,ELANTRA LIMITED,2013,Moderno,"1,800 cc",Sedán,Gasolina,Automática/Dual,Excelente,50K-100K,4,SI,NO,NO,09 de Agosto del 2019,5064,Para inscribir versión full limited cámara retroceso boton,Si,7500000,0,6360379,-0.17917501457067259
34036937,Toyota,RAV4,2007,Regular,"2,400 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,100K-200K,5,SI,SI,SI,06 de Agosto del 2020,139,Para Siete Pasajeros. Recibo y Financio.,Si,7475000,0,6572802,-0.13726231217675505
7660704,Honda,CITY LX,2014,Moderno,"1,500 cc",Sedán,Gasolina,Manual,Excelente,50K-100K,4,SI,SI,NO,05 de Julio del 2020,574,"EXCELENTE ESTADO, POCO KILOMETRAJE, MUY ECONÓMICO.",Si,7477123,0,8935798,0.16323947788434787
27472454,Kia,RIO,2017,Moderno,"1,400 cc",Sedán,Gasolina,Manual,Muy Bueno,50K-100K,4,SI,SI,NO,12 de Junio del 2020,834,¡EXCELENTE ESTADO! Mantenimiento al día.,Si,7499000,0,5933536,-0.26383323535915176
11895286,Suzuki,APV,2015,Moderno,"1,600 cc",Microbús/Minivan,Gasolina,Manual,Muy Bueno,50K-100K,5,SI,SI,NO,29 de Junio del 2020,838,Precio Negociable RTV hasta dos mil veintidos. Ocho pasajeros . Frenos y alarma nuevos POCOS KMS,Si,7499000,0,7799874,0.03857421286548988
5026207,Honda,CRV EXL,2007,Regular,"2,400 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,100K-200K,4,SI,SI,SI,11 de Febrero del 2019,5941,"Recibo y Financio, esta impecable, poco millaje, asientos de cuero , full extras",Si,7500000,0,6357812,-0.17965111267838685
80731617,Volkswagen,ESCARABAJO,1963,Viejo,"1,400 cc",Sedán,Gasolina,Manual,Muy Bueno,50K-100K,2,SI,SI,NO,04 de Marzo del 2019,11588,CONVERSION ROLLS ROYCE - CONVERTIBLE,Si,7500000,0,7500000,0.0
88558656,Hyundai,SANTA FE,2012,Moderno,"2,400 cc",Todo Terreno 4x4,Gasolina,Automática/Dual,Excelente,100K-200K,5,SI,SI,SI,30 de Marzo del 2020,4227,TOPE DE LINEA..FULL EXTRAS..LLANTAS NUEVAS..BATERIA NUEVA..SIETE PSJ..AROS DIESIOCHO ORIG..AL DIA...,Si,7500000,0,8775947,0.14539137485675335
27386542,Ford,FUSION,2011,Moderno,"2,500 cc",Sedán,Gasolina,Manual,Excelente,100K-200K,4,SI,SI,NO,01 de Mayo del 2020,1606,Extras: Camara y sensores de reversa Luces led ext. e int.  Clutch nuevo y llantas con poco uso,Si,7500000,0,7375000,-0.01694915254237288
45238335,Nissan,SENTRA,2016,Moderno,"1,800 cc",Sedán,Gasolina,Manual,Excelente,50K-100K,5,SI,SI,NO,19 de Noviembre del 2019,4363,Excelente Estado Precio Negociable.,Si,7500000,0,6518277,-0.15061081325632525
19970091,Suzuki,GRAND VITARA,2011,Moderno,"1,600 cc",Todo Terreno 4x4,Gasolina,Manual,Excelente,50K-100K,3,SI,SI,NO,16 de Diciembre del 2019,3817,Excelente estado!,Si,7500000,0,8814725,0.14915099450067926
68303570,Suzuki,APV,2012,Moderno,"1,600 cc",Microbús/Minivan,Gasolina,Manual,Excelente,50K-100K,5,SI,SI,NO,07 de Enero del 2020,3178,Excelente mantenimiento uso familiar,Si,7500000,0,7799874,0.03844600566624538
40065840,Toyota,TACOMA PRERUNNER,2003,Regular,"2,700 cc",Pickup 4x2,Gasolina,Automática/Dual,Excelente,100K-200K,2,SI,SI,NO,28 de Enero del 2020,4060,Excelente estado - No óxido- Económico - SE ESCUCHAN OFERTAS!,Si,7500000,0,6911111,-0.08520902066252445
3589314,Mitsubishi,MONTERO,2004,Regular,"2,800 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,100K-200K,4,SI,SI,SI,12 de Febrero del 2020,3595,Se Recibe y se Financia siete pasajeros,Si,7500000,0,8219767,0.08756537746142926
17241459,Hyundai,HD45,2012,Moderno,"2,600 cc",Camión 1.0-3.5 ton.,Diesel,Manual,Excelente,<20K,2,SI,NO,NO,12 de Febrero del 2020,2017,PRECIO NEGOCIABLE. NO SE RECIBE NI SE HACEN CAMBIOS.,Si,7500000,0,7500000,0.0
93708472,Kia,SPORTAGE,2012,Moderno,"2,000 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Excelente,50K-100K,5,SI,SI,NO,14 de Febrero del 2020,2872,Excelente estado poco kilometraje caja shiftronic full extras riteve en blanco version nacional,Si,7500000,0,8745928,0.1424580673428823
70360601,Toyota,RAV4,2012,Moderno,"2,400 cc",Todo Terreno 4x2,Gasolina,Automática/Dual,Muy Bueno,100K-200K,5,SI,SI,NO,29 de Febrero del 2020,4295,detalles de pintura y carrocería un solo dueño,Si,7500000,0,8960666,0.16300864243796165
9076199,JAC,S2,2018,Moderno,"1,500 cc",Sedán,Gasolina,Manual,Excelente,50K-100K,5,SI,SI,SI,02 de Marzo del 2020,2455,IMPECABLE. FULL EXTRAS,Si,7500000,0,4866666,-0.5410961015200139
9218232,JAC,S5,2017,Moderno,"2,000 cc",Todo Terreno 4x2,Gasolina,Manual,Muy Bueno,50K-100K,4,SI,NO,SI,16 de Abril del 2020,1514,FINANCIAMIENTO DISPONIBLE PRIMA MINIMA,Si,7500000,0,6750000,-0.1111111111111111
27624166,Daihatsu,TERIOS BEGO,2016,Moderno,"1,500 cc",Todo Terreno 4x2,Gasolina,Manual,Excelente,100K-200K,4,SI,SI,NO,20 de Abril del 2020,1847,Comprado en agencia uso familiar,Si,7500000,0,5958388,-0.2587297101162261
9712670,Mitsubishi,MONTERO,2007,Regular,"2,800 cc",Todo Terreno 4x4,Diesel,Automática/Dual,Excelente,100K-200K,4,SI,SI,SI,23 de Abril del 2020,2977,Se Recibe y se Financia,Si,7500000,0,8219767,0.08756537746142926
